Numero;Partie;NbJoueurs;Titre;Gagnant;Premium;Vocale;Mumble;Anonyme;Sans Points;Selective;MDJ;Capitaine;VO;VC;St-Patrick;Halloween;Créateur;dateDebut;dateFin;heureDebut;heureFin;Duree;nbVotes;nbDevotes;NbInterventions;Simple Villageois;Loup-Garou;Voyante;Salvateur;Sorcière;Chasseur;Chasseur Bavard;Cupidon;Ancien;Loup-Garou Blanc;Chaman;Voleur;Petite Fille;Idiot du Village;Bouc émissaire;Joueur de Flûte;Enfant Sauvage;Corbeau;Villageois-Villageois;Ange;Infect Père des Loups;Grand Méchant Loup;Soeurs;Montreur d'Ours;Renard;Chien Loup;Frères;Chevalier à l'Epée rouillée;Marionnettiste;Juge Bègue;Voyante Bavarde;Lapin Blanc;Ankou;Noctambule;Couple
3737393;Fun;12;Moon VS Sun;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Reden;17/12/2015;17/12/2015;09h51;10h09;18;26;8;98;0;2;0;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Juker-Cylink
3737396;Fun;10;MDJ DeathNote;Villageois;None;False;False;False;None;None;True;True;False;False;None;None;Gilgropkt;17/12/2015;17/12/2015;09h59;10h16;17;13;2;62;0;1;1;1;1;1;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Aeronares-Blakke
3737398;Fun;9;bedou4;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;bedou4;17/12/2015;17/12/2015;09h57;10h08;11;20;0;43;2;2;1;1;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3737401;Fun;12;Team COOP;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;superluxen;17/12/2015;17/12/2015;09h57;10h23;26;47;6;217;0;2;0;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;lola1994-alex988
3737404;Fun;12;sans prise tete;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Madifrappe;17/12/2015;17/12/2015;09h53;10h22;29;48;6;211;0;2;0;1;1;1;0;1;1;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Madifrappe-Saylandora
3737410;Fun;10;KaDmurex;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;waiser;17/12/2015;17/12/2015;10h03;10h13;10;18;3;66;0;2;0;1;1;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;waiser-icaamille
3737424;Fun;16;707;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;pottaufeu;17/12/2015;17/12/2015;10h29;10h59;30;57;11;260;0;4;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;luciferone-pottaufeu
3737425;Carnage;6;Rotrou;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Xazhunaar;17/12/2015;17/12/2015;10h05;10h09;3;3;0;9;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Mlgd203-Xazhunaar
3737427;Carnage;6;Chuky;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Celiaposey;17/12/2015;17/12/2015;10h12;10h16;4;8;0;12;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Icra-Iban
3737430;Fun;8;bedou4;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;bedou4;17/12/2015;17/12/2015;10h11;10h24;12;21;0;12;0;1;0;1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None
3737433;Carnage;6;Khorane's Lover;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Piksyyy;17/12/2015;17/12/2015;10h16;10h19;3;4;1;16;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Vanimedle-Piksyyy
3737434;Fun;12;Moon VS Sun;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Reden;17/12/2015;17/12/2015;10h14;10h30;16;17;3;106;0;2;0;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Juker-Cylink
3737435;Fun;13;SNIR;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;vegeboul;17/12/2015;17/12/2015;10h22;10h43;21;43;0;118;0;3;0;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Brehh-Bereik
3737444;Carnage;6;Chuky;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Celiaposey;17/12/2015;17/12/2015;10h19;10h23;4;4;0;13;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Skye1402-Iban
3737447;Carnage;6;Rotrou;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Xazhunaar;17/12/2015;17/12/2015;10h19;10h22;3;2;1;0;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;guismoe-Mlgd203
3737454;Fun;8;bedou4;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;bedou4;17/12/2015;17/12/2015;10h26;10h39;12;22;0;30;1;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ttdu46-bedou4
3737457;Fun;10;KaDmurex;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;waiser;17/12/2015;17/12/2015;10h33;10h43;10;15;2;50;0;2;0;1;1;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;fannycham1-Toudz
3737459;Fun;12;Moon VS Sun;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Reden;17/12/2015;17/12/2015;10h38;10h56;18;22;6;171;0;2;0;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Pandadette-Rogsis
3737463;Carnage;6;Khorane's Lover;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Piksyyy;17/12/2015;17/12/2015;10h33;10h37;3;3;0;15;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Leviieux-Matx
3737466;Fun;12;EPSI !!!;Loup-Blanc;None;False;False;False;None;None;False;False;False;False;None;None;Llauron;17/12/2015;17/12/2015;10h39;10h56;18;30;2;127;0;2;0;1;1;1;0;1;0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None
3737467;Carnage;6;Chuky;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Celiaposey;17/12/2015;17/12/2015;10h38;10h40;2;0;0;0;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;mstrtx-intelcore
3737470;Fun;8;bedou4;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;bedou4;17/12/2015;17/12/2015;10h40;10h45;5;8;0;21;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3737473;Carnage;6;Rotrou;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Xazhunaar;17/12/2015;17/12/2015;10h41;10h44;4;9;0;10;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;poolup-Crgt13
3737482;Fun;12;Bereik;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Bereik;17/12/2015;17/12/2015;11h00;11h14;14;30;1;75;0;2;1;1;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bereik-Brehh
3737484;Fun;13;KaDmurex;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;waiser;17/12/2015;17/12/2015;10h57;11h10;13;19;3;112;0;2;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;waiser-Mawden
3737485;Fun;13;SNIR;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;vegeboul;17/12/2015;17/12/2015;10h48;11h10;22;40;3;135;0;3;0;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;ju45-Driinkk
3737489;Carnage;6;Chuky;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Celiaposey;17/12/2015;17/12/2015;10h45;10h49;4;4;0;24;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Celiaposey-mstrtx
3737490;Fun;8;bedou4;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;bedou4;17/12/2015;17/12/2015;10h47;10h52;5;10;1;11;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ttdu46-Grosgland0
3737494;Carnage;6;Rotrou;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Xazhunaar;17/12/2015;17/12/2015;10h51;10h55;3;2;0;14;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Alexpyra-Xazhunaar
3737495;Normale;0;TUTORIEL;Villageois;None;False;False;False;None;None;False;False;False;False;None;None; ;01/01/1970;01/01/1970;10h52;10h56;24172436;8;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3737496;Carnage;6;100 Points;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Jeaks;17/12/2015;17/12/2015;11h03;11h06;4;2;0;18;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Trizouille-Kerlinn
3737498;Fun;8;bedou4;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Grimpsk;17/12/2015;17/12/2015;11h05;11h10;5;5;0;17;0;2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Vtry94-Crgt13
3737499;Carnage;6;Khorane's Lover;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Piksyyy;17/12/2015;17/12/2015;10h56;11h00;4;4;0;14;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;michael08-Piksyyy
3737504;Fun;16;Lays;Joueur de Flûte;None;False;False;False;None;None;False;False;False;False;None;None;Bebalys;17/12/2015;17/12/2015;11h10;11h28;18;33;2;135;0;3;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;batiste4-Bebalys
3737507;Fun;13;EPSI !!!;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Llauron;17/12/2015;17/12/2015;11h01;11h18;18;18;4;126;0;2;0;1;1;1;0;1;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Llauron-Gunn
3737508;Carnage;6;Chuky;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Celiaposey;17/12/2015;17/12/2015;11h00;11h03;3;4;0;17;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;tryroxpvp-intelcore
3737510;Normale;0;TUTORIEL;Villageois;None;False;False;False;None;None;False;False;False;False;None;None; ;01/01/1970;01/01/1970;11h00;11h04;24172445;8;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3737512;Carnage;6;Rotrou;Villageois;None;False;False;False;None;None;False;False;False;True;None;None;Xazhunaar;17/12/2015;17/12/2015;11h01;11h05;3;0;0;3;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Alexpyra-poolup
3737513;Fun;10;WiN;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Bat71;17/12/2015;17/12/2015;11h08;11h20;12;25;2;92;0;3;1;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Toadarca-Mawashi
3737519;Carnage;6;Khorane's Lover;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Piksyyy;17/12/2015;17/12/2015;11h14;11h18;4;2;0;20;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Elmatou-Darkngel
3737520;Carnage;6;Chuky;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Celiaposey;17/12/2015;17/12/2015;11h09;11h12;3;4;0;20;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;intelcore-mstrtx
3737521;Fun;8;bedou4;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Grimpsk;17/12/2015;17/12/2015;11h15;11h27;12;17;1;119;0;2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Grimpsk-ave66
3737523;Fun;14;KaDmurex;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;waiser;17/12/2015;17/12/2015;11h18;11h41;23;45;4;221;0;3;0;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Astera-waiser
3737528;Fun;15;Bereik;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Bereik;17/12/2015;17/12/2015;11h21;11h42;21;46;5;171;0;3;1;1;1;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;yelloweyes-Pls
3737530;Fun;13;Churros;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Orlaya;17/12/2015;17/12/2015;11h22;11h40;19;35;5;146;0;3;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Karado-Asapo
3737532;Fun;12;Moon VS Sun;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Reden;17/12/2015;17/12/2015;11h24;11h46;22;25;10;193;0;2;0;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None
3737533;Carnage;6;Khorane's Lover;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Piksyyy;17/12/2015;17/12/2015;11h19;11h23;4;3;0;21;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Vanimedle-Darkngel
3737534;Carnage;6;Chuky;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Iban;17/12/2015;17/12/2015;11h26;11h30;5;4;0;19;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Jannou83-intelcore
3737535;Fun;9;EPSI !!!;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Llauron;17/12/2015;17/12/2015;11h22;11h33;11;9;0;53;0;2;0;0;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Miiika-Mrfinger
3737537;Carnage;6;Khorane's Lover;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Piksyyy;17/12/2015;17/12/2015;11h23;11h27;4;4;1;22;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Brookedavi-Vanimedle
3737539;Fun;6;Fun party;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Alan888;17/12/2015;17/12/2015;11h27;11h32;4;9;0;11;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3737540;Fun;13;SNIR;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;vegeboul;17/12/2015;17/12/2015;11h29;11h43;14;18;1;78;0;3;0;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Tazzdevil-juju2301
3737548;Fun;10;EPSI !!!;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Llauron;17/12/2015;17/12/2015;11h35;11h48;13;19;2;84;1;2;0;0;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;lyno-Gunn
3737550;Carnage;6;Khorane's Lover;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Piksyyy;17/12/2015;17/12/2015;11h36;11h40;5;9;0;31;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Elmatou-Darkngel
3737554;Fun;15;KaDmurex;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;waiser;17/12/2015;17/12/2015;11h52;12h17;26;42;3;221;0;3;0;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Yooxie-waiser
3737555;Fun;13;Churros;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Orlaya;17/12/2015;17/12/2015;11h47;12h06;19;31;0;194;0;3;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Orlaya-exitshoote
3737559;Fun;15;Bereik;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Elcinco;17/12/2015;17/12/2015;11h53;12h16;23;41;1;143;0;3;0;1;1;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;Elcinco-ettezeb
3737560;Fun;13;SNIR;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;vegeboul;17/12/2015;17/12/2015;11h45;11h58;13;30;1;111;0;3;0;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Samsaoule-juju2301
3737562;Carnage;6;Chuky;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Iban;17/12/2015;17/12/2015;11h45;11h49;4;1;0;15;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Jannou83-intelcore
3737563;Fun;12;Moon VS Sun;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Reden;17/12/2015;17/12/2015;11h49;11h58;9;15;5;76;0;2;0;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Chatouneee-Nekookami
3737565;Fun;12;WiN;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;alex2620;17/12/2015;17/12/2015;11h53;12h04;12;11;7;97;0;3;1;1;1;1;0;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Sunao-alex2620
3737571;Carnage;6;Khorane's Lover;Personne;None;False;False;False;None;None;False;False;False;False;None;None;Piksyyy;17/12/2015;17/12/2015;11h54;11h58;4;3;0;7;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Coralie30-Vanimedle
3737577;Fun;8;céswag;Amoureux;None;False;False;False;None;None;False;True;False;False;None;None;Swag666;17/12/2015;17/12/2015;12h03;12h15;12;15;0;105;0;2;1;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cricki-Agent46
3737578;Carnage;6;Chuky;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Iban;17/12/2015;17/12/2015;11h57;12h01;4;1;0;4;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Jannou83-intelcore
3737580;Fun;12;Moon VS Sun;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Reden;17/12/2015;17/12/2015;12h01;12h18;17;22;2;156;0;2;0;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Chatouneee-Majorek
3737582;Carnage;6;Khorane's Lover;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Piksyyy;17/12/2015;17/12/2015;12h01;12h04;3;3;1;10;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Elmatou-Piksyyy
3737587;Carnage;6;Khorane's Lover;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Piksyyy;17/12/2015;17/12/2015;12h05;12h09;4;11;1;30;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Coralie30-Piksyyy
3737588;Fun;10;bonne game;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Jeanneige7;17/12/2015;17/12/2015;12h09;12h21;12;12;0;111;0;2;0;1;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;None
3737589;Sérieuse;8;MISFITS;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Redmisty;17/12/2015;17/12/2015;12h56;13h05;9;20;2;132;4;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3737594;Fun;18;Lays;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Bebalys;17/12/2015;17/12/2015;12h15;12h37;22;28;1;145;0;3;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;Getshrekt-Luinel22
3737602;Carnage;6;Khorane's Lover;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Piksyyy;17/12/2015;17/12/2015;12h17;12h20;4;3;0;9;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Vanimedle-Piksyyy
3737605;Fun;15;KaDmurex;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Kassou26;17/12/2015;17/12/2015;12h25;12h49;24;33;2;158;0;3;0;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Astre94-Desmot
3737606;Fun;12;Moon VS Sun;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Reden;17/12/2015;17/12/2015;12h20;12h29;10;11;2;86;0;2;0;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;xxmamikxx-Darkngel
3737607;Fun;12;Scrotumite;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Mammouth8;17/12/2015;17/12/2015;12h22;12h31;9;16;1;92;0;2;0;1;1;1;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Skinia-Harrybau
3737608;Fun;9;join;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Jeannneige;17/12/2015;17/12/2015;12h25;12h29;4;13;0;50;0;2;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Bat71-Ulsac
3737613;Carnage;6;CARNAGEEE;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Sumertime;17/12/2015;17/12/2015;12h25;12h28;3;2;0;13;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Skye1402-bluelycan
3737617;Fun;10;join;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Jeannneige;17/12/2015;17/12/2015;12h30;12h35;5;10;0;46;0;2;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;moha77-lucas7722
3737619;Fun;6;1 Chat;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Minnou;17/12/2015;17/12/2015;12h39;12h46;7;16;1;59;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None
3737620;Fun;12;Moon VS Sun;Loup-Blanc;None;False;False;False;None;None;False;False;False;False;None;None;Reden;17/12/2015;17/12/2015;12h32;12h46;14;13;4;95;0;2;0;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Tenomis-Darkngel
3737621;Fun;12;Scrotumite;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Mammouth8;17/12/2015;17/12/2015;12h34;12h49;15;10;1;102;0;2;0;1;1;1;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Farouchkan-Gonna
3737624;Fun;13;Béchamel;Villageois;None;False;False;False;None;None;False;False;False;False;None;None; Eigam;17/12/2015;17/12/2015;12h37;12h53;16;37;6;194;0;4;1;1;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Eigam-Wendy45
3737629;Carnage;6;CARNAGEEE;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Sumertime;17/12/2015;17/12/2015;12h38;12h42;3;2;0;13;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Sumertime-bluelycan
3737632;Fun;12;OKLM;Loups-Garous;None;False;False;True;None;None;False;False;False;False;None;None;Madifrappe;17/12/2015;17/12/2015;12h44;13h03;19;38;3;163;0;3;0;1;1;1;0;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Mario-Prince Charmant
3737634;Fun;10;Dark night;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;rapha1991;17/12/2015;17/12/2015;12h47;12h57;10;17;7;115;0;2;1;1;1;1;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rapha1991-Luckylux
